Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Sprayed,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,MD,BR,HZ,RA,TSRA,VCTS,FU,TS,DZ,BCFG,FG+,MIFG,FG,SQ,SN,VCFG,GR
2009-09-14,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,9,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,5,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,9,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,4,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,4,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,21,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,30,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,14,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,1,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,17,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,10,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,10,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,19,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,5,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,15,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,4,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,4,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,11,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,4,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,6,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,12,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,8,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,7,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,2,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,1,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,3,0,0,84.0,58.5,71.5,7.0,55.5,61.5,0.0,6.5,5.5,18.083333333333332,0.0,0.0,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
